135.769943,34.695171,29,995,64,180,171,96.1,0.0,360,0,0,0,0,0,0.0,0.0,
135.769943,34.695171,29,995,64,180,171,96.1,0.0,360,0,0,0,0,0,0.0,0.0,
135.769943,34.695171,29,995,64,181,170,96.0,0.0,360,0,0,0,0,0,0.0,0.0,
135.769943,34.695156,29,995,64,186,182,101.7,0.0,360,0,0,0,0,0,0.0,0.0,
135.769958,34.695156,29,995,64,197,182,109.3,0.0,360,0,0,0,0,0,0.0,0.0,
135.769958,34.695156,29,995,64,221,182,98.2,0.0,360,0,0,0,0,0,0.0,0.0,
135.769958,34.695156,30,995,64,246,185,92.7,0.0,360,0,0,0,0,0,0.0,0.0,
135.769958,34.695156,30,995,64,265,355,91.3,0.0,360,0,0,0,0,0,0.0,0.0,
135.769958,34.695099,30,995,65,263,353,93.3,0.0,360,0,0,0,0,0,0.0,0.0,
135.770004,34.695099,30,995,65,230,191,97.6,0.0,360,0,0,0,0,0,0.0,0.0,
135.770004,34.695099,30,995,64,179,185,97.3,0.0,360,0,0,0,0,0,0.0,0.0,
135.770004,34.695099,30,995,64,140,188,96.8,0.0,360,0,0,0,0,0,0.0,0.0,
135.770004,34.695099,30,995,64,122,200,100.5,0.0,360,0,0,0,0,0,0.0,0.0,
135.770004,34.695099,30,995,64,112,217,104.8,0.0,360,0,0,0,0,0,0.0,0.0,
135.770004,34.695026,30,995,65,110,225,104.9,0.0,360,0,0,0,0,0,0.0,0.0,
135.770019,34.695026,30,995,65,117,214,106.6,0.0,360,0,0,0,0,0,0.0,0.0,
135.770019,34.695026,30,995,64,154,190,103.0,0.0,360,0,0,0,0,0,0.0,0.0,
135.770019,34.695026,30,995,64,187,183,98.7,0.0,360,0,0,0,0,0,0.0,0.0,
135.770019,34.695026,30,995,64,210,182,96.4,0.0,360,0,0,0,0,0,0.0,0.0,
135.770019,34.695003,30,995,64,238,181,95.1,0.0,360,0,0,0,0,0,0.0,0.0,
135.770035,34.695003,30,995,64,253,186,96.1,0.0,360,0,0,0,0,0,0.0,0.0,
135.770035,34.695003,30,995,64,263,182,94.4,0.0,360,0,0,0,0,0,0.0,0.0,
135.770035,34.695003,30,995,64,265,355,90.6,0.0,360,0,0,0,0,0,0.0,0.0,
135.770035,34.695003,30,995,64,263,354,90.5,0.0,360,0,0,0,0,0,0.0,0.0,
135.770035,34.695003,30,995,64,263,354,91.2,0.0,360,0,0,0,0,0,0.0,0.0,
135.770035,34.694999,30,995,64,254,191,95.8,0.0,360,0,0,0,0,0,0.0,0.0,
135.770050,34.694999,30,995,64,236,181,97.3,0.0,360,0,0,0,0,0,0.0,0.0,
135.770050,34.694999,30,995,64,221,183,98.2,0.0,360,0,0,0,0,0,0.0,0.0,
135.770050,34.694999,30,995,64,205,186,98.6,0.0,360,0,0,0,0,0,0.0,0.0,
135.770050,34.694999,30,995,64,186,188,98.0,0.0,360,0,0,0,0,0,0.0,0.0,
135.770050,34.695003,30,995,64,191,195,97.4,0.0,360,0,0,0,0,0,0.0,0.0,
135.770050,34.695003,30,995,64,191,205,99.2,0.0,360,0,0,0,0,0,0.0,0.0,
135.770050,34.695003,30,995,64,191,213,102.5,0.0,360,0,0,0,0,0,0.0,0.0,
135.770050,34.695003,30,995,64,191,230,109.5,0.0,360,0,0,0,0,0,0.0,0.0,
135.770050,34.695003,30,995,64,194,239,114.0,0.0,360,0,0,0,0,0,0.0,0.0,
135.770050,34.695003,30,995,64,195,245,117.9,0.0,360,0,0,0,0,0,0.0,0.0,
135.770050,34.694996,30,995,63,195,243,116.3,0.0,360,0,0,0,0,0,0.0,0.0,
135.770050,34.694996,30,995,63,191,227,108.3,0.0,360,0,0,0,0,0,0.0,0.0,
135.770050,34.694996,30,995,63,190,207,100.8,0.0,360,0,0,0,0,0,0.0,0.0,
135.770050,34.694996,30,995,64,192,179,350.6,0.0,360,0,0,0,0,0,0.0,0.0,
135.770050,34.694996,30,995,64,189,157,347.6,0.0,360,0,0,0,0,0,0.0,0.0,
135.770050,34.694996,30,995,63,189,136,342.9,0.0,360,0,0,0,0,0,0.0,0.0,
135.770050,34.694996,30,995,63,189,118,339.4,0.0,360,0,0,0,0,0,0.0,0.0,
135.770050,34.694996,30,995,63,190,106,338.3,0.0,360,0,0,0,0,0,0.0,0.0,
135.770050,34.694996,30,995,63,190,103,339.1,0.0,360,0,0,0,0,0,0.0,0.0,
135.770050,34.694996,30,995,64,189,103,340.6,0.0,360,0,0,0,0,0,0.0,0.0,
135.770050,34.694996,30,995,63,188,105,340.8,0.0,360,0,0,0,0,0,0.0,0.0,
135.770050,34.694996,30,995,63,188,125,345.3,0.0,360,0,0,0,0,0,0.0,0.0,
135.770050,34.694996,30,995,63,187,157,353.3,0.0,360,0,0,0,0,0,0.0,0.0,
135.770050,34.694996,30,995,63,190,181,355.1,0.0,360,0,0,0,0,0,0.0,0.0,
135.770050,34.694996,30,995,63,178,174,350.8,0.0,360,0,0,0,0,0,0.0,0.0,
